arm,country,item,dimension,raw,normalized,human_available,tvd
adapter_persona,GBR,Q62,trust,3.1713460805282976,0.72378202684276582,True,0.12293827611964814
armA,GBR,Q62,trust,2.6173510253429413,0.53911700844764709,True,0.45536739978423812
armB,GBR,Q62,trust,4,1,True,0.86525538052664264
base,GBR,Q62,trust,2.9833965110535146,0.66113217035117156,True,0.2408122935926908
base_fixed_USA,GBR,Q62,trust,2.9830138094600915,0.66100460315336385,True,0.24062768026715436
persona,GBR,Q62,trust,2.9918488852545511,0.66394962841818372,True,0.23756586223851428
uniform,GBR,Q62,trust,2.5,0.5,True,0.465968216484207
human,GBR,Q62,trust,2.9654533042845297,0.65515110142817656,True,0
adapter,GBR,Q63,trust,3.0033467924900288,0.66778226416334296,True,0.22836280124915023
adapter_persona,GBR,Q63,trust,3.1953805494054288,0.73179351646847624,True,0.11043162423753053
armA,GBR,Q63,trust,2.6173510253429413,0.53911700844764709,True,0.48302588658096757
armB,GBR,Q63,trust,4,1,True,0.86897433833554605
base,GBR,Q63,trust,2.9770270168155579,0.65900900560518594,True,0.18467076592346471
base_fixed_USA,GBR,Q63,trust,2.9708565747832969,0.6569521915944323,True,0.17890199465116371
persona,GBR,Q63,trust,3.0159532355831367,0.67198441186104552,True,0.18130977064361911
uniform,GBR,Q63,trust,2.5,0.5,True,0.49362670328093639
human,GBR,Q63,trust,2.9858415405543419,0.6619471801847806,True,0
adapter,GBR,Q64,trust,2.7622413263484336,0.58741377544947782,True,0.26798045311629393
adapter_persona,GBR,Q64,trust,3.1014099109869022,0.70046997032896741,True,0.33625402316196767
armA,GBR,Q64,trust,2.6173510253429413,0.53911700844764709,True,0.24512350518762616
armB,GBR,Q64,trust,4,1,True,0.90090575974768883
base,GBR,Q64,trust,2.7190908498138544,0.5730302832712848,True,0.22410575101873553
base_fixed_USA,GBR,Q64,trust,2.7121755996547465,0.57072519988491555,True,0.22151699410360562
persona,GBR,Q64,trust,2.6961701919106043,0.56539006397020142,True,0.2345737255720492
uniform,GBR,Q64,trust,2.5,0.5,True,0.24291718279924346
human,GBR,Q64,trust,2.3605497800120623,0.45351659333735411,True,0
adapter,GBR,Q69,trust,2.9006543319547982,0.63355144398493268,True,0.24159032445004033
adapter_persona,GBR,Q69,trust,3.1366550448637351,0.71221834828791175,True,0.22442672220771939
armA,GBR,Q69,trust,2.6173510253429413,0.53911700844764709,True,0.2983132290710902
armB,GBR,Q69,trust,4,1,True,0.84552526927337457
base,GBR,Q69,trust,2.8239255680105337,0.60797518933684458,True,0.19143718735136311
base_fixed_USA,GBR,Q69,trust,2.8239255680105337,0.60797518933684458,True,0.19143718735136311
persona,GBR,Q69,trust,2.8762185224927208,0.62540617416424027,True,0.22302582754007455
uniform,GBR,Q69,trust,2.5,0.5,True,0.2961069066827075
human,GBR,Q69,trust,2.7775420710023386,0.59251402366744621,True,0
adapter,GBR,Q70,trust,2.9511780080215915,0.65039266934053053,True,0.27113672442874154
adapter_persona,GBR,Q70,trust,3.0701649084013889,0.69005496946712963,True,0.16955258274368321
armA,GBR,Q70,trust,2.6173510253429413,0.53911700844764709,True,0.30196339293993907
armB,GBR,Q70,trust,4,1,True,0.85625706559484094
base,GBR,Q70,trust,2.7842146278064543,0.59473820926881815,True,0.16602514621724135
base_fixed_USA,GBR,Q70,trust,2.8090073137919416,0.60300243793064723,True,0.18785128150437935
persona,GBR,Q70,trust,2.7473529020318117,0.5824509673439372,True,0.15757171375079271
uniform,GBR,Q70,trust,2.5,0.5,True,0.29975707055155643
human,GBR,Q70,trust,2.7620113199619496,0.5873371066539832,True,0
adapter,GBR,Q71,trust,2.2249534421482351,0.4083178140494117,True,0.3249615494103083
adapter_persona,GBR,Q71,trust,2.7378854290061119,0.57929514300203733,True,0.39520775128647423
armA,GBR,Q71,trust,2.6173510253429413,0.53911700844764709,True,0.30316945217931618
armB,GBR,Q71,trust,4,1,True,0.96430961758983225
base,GBR,Q71,trust,2.2989848745952024,0.43299495819840078,True,0.31629842573251588
base_fixed_USA,GBR,Q71,trust,2.2980648346585788,0.43268827821952627,True,0.31559876111365276
persona,GBR,Q71,trust,2.201954886716091,0.40065162890536365,True,0.32910202398385435
uniform,GBR,Q71,trust,2.5,0.5,True,0.25624979180222901
human,GBR,Q71,trust,1.9866741843868163,0.32889139479560542,True,0
adapter,GBR,Q73,trust,2.549432132868064,0.51647737762268797,True,0.31630727861417696
adapter_persona,GBR,Q73,trust,2.7954087540371715,0.5984695846790572,True,0.43180608745390353
armA,GBR,Q73,trust,2.6173510253429413,0.53911700844764709,True,0.31562265175628829
armB,GBR,Q73,trust,4,1,True,0.97542063107258692
base,GBR,Q73,trust,2.5257526779952375,0.50858422599841246,True,0.27728721737761364
base_fixed_USA,GBR,Q73,trust,2.4940816124279097,0.49802720414263657,True,0.24665037035379256
persona,GBR,Q73,trust,2.2226912534109231,0.40756375113697435,True,0.26467049487803712
uniform,GBR,Q73,trust,2.5,0.5,True,0.26870299137920106
human,GBR,Q73,trust,2.0030906905681927,0.33436356352273089,True,0
adapter,GBR,Q81,posrecip,3.1001013553795369,0.70003378512651226,True,0.28059152134749965
adapter_persona,GBR,Q81,posrecip,3.437871495916732,0.81262383197224397,True,0.29882234006727848
armA,GBR,Q81,posrecip,2.4808341339230533,0.49361137797435112,True,0.3133202610715029
armB,GBR,Q81,posrecip,1,0,True,0.97237667803803252
base,GBR,Q81,posrecip,2.9243805538575098,0.64146018461916998,True,0.2338146446104282
base_fixed_USA,GBR,Q81,posrecip,2.933953426269869,0.64465114208995633,True,0.22708762050601072
persona,GBR,Q81,posrecip,3.0415153605831269,0.68050512019437559,True,0.25914037612747992
uniform,GBR,Q81,posrecip,2.5,0.5,True,0.31137442217673827
human,GBR,Q81,posrecip,2.8929931629792858,0.63099772099309526,True,0
adapter,GBR,Q99,altruism,1.9808211562516111,0.99041057812580557,True,0.93917612399959771
adapter_persona,GBR,Q99,altruism,1.9247860033639332,0.96239300168196662,True,0.8767180206445182
armA,GBR,Q99,altruism,1.0142251830548048,0.5071125915274024,True,0.53961929608841341
armB,GBR,Q99,altruism,2,1,True,0.95170141549917342
base,GBR,Q99,altruism,1.3267352684482283,0.66336763422411416,True,0.63229535761251832
base_fixed_USA,GBR,Q99,altruism,1.2792851299000041,0.63964256495000205,True,0.61583388682804729
persona,GBR,Q99,altruism,0.57875897416268729,0.28937948708134364,True,0.46985681568474885
uniform,GBR,Q99,altruism,1,0.5,True,0.53253199999991785
human,GBR,Q99,altruism,0.18243325116757544,0.091216625583787722,True,0
adapter,GBR,Q101,altruism,1.9644205388806855,0.98221026944034273,True,0.81761147597944328
adapter_persona,GBR,Q101,altruism,1.9359544117782475,0.96797720588912373,True,0.7784819862850697
armA,GBR,Q101,altruism,1.0142251830548048,0.5071125915274024,True,0.40204271554014281
armB,GBR,Q101,altruism,2,1,True,0.84235683668695294
base,GBR,Q101,altruism,1.22445469264022,0.61222734632011,True,0.46977365033172036
base_fixed_USA,GBR,Q101,altruism,1.2169858475220729,0.60849292376103647,True,0.47837587307081064
persona,GBR,Q101,altruism,0.78771474383467066,0.39385737191733533,True,0.58434992132754227
uniform,GBR,Q101,altruism,1,0.5,True,0.39495541945164708
human,GBR,Q101,altruism,0.4293544105280665,0.21467720526403325,True,0
adapter,GBR,Q103,altruism,1.6407647826621701,0.82038239133108504,True,0.73606456254590125
adapter_persona,GBR,Q103,altruism,1.8658999438445352,0.93294997192226758,True,0.8802835946708053
armA,GBR,Q103,altruism,1.0142251830548048,0.5071125915274024,True,0.55748105707437023
armB,GBR,Q103,altruism,2,1,True,0.93818870894649598
base,GBR,Q103,altruism,0.64442636526289543,0.32221318263144771,True,0.27396808918448468
base_fixed_USA,GBR,Q103,altruism,0.64442636526289543,0.32221318263144771,True,0.27396808918448468
persona,GBR,Q103,altruism,0.22950869302266,0.11475434651133,True,0.10422952126417523
uniform,GBR,Q103,altruism,1,0.5,True,0.55039376098587467
human,GBR,Q103,altruism,0.17808419673429607,0.089042098367148034,True,0
adapter,GBR,Q106,risktaking,5.3526144466909784,0.48362382741010873,True,0.65283132571908387
adapter_persona,GBR,Q106,risktaking,5.194907103118938,0.46610078923543757,True,0.54554635269093166
armA,GBR,Q106,risktaking,5.5243423357605934,0.50270470397339928,True,0.17257676959809537
armB,GBR,Q106,risktaking,10,1,True,0.88317582996400446
base,GBR,Q106,risktaking,5.4266832344593858,0.49185369271770951,True,0.59311285021351112
base_fixed_USA,GBR,Q106,risktaking,5.406422350591277,0.48960248339903079,True,0.59339342646316484
persona,GBR,Q106,risktaking,5.4864634864954702,0.49849594294394112,True,0.55894506434485791
uniform,GBR,Q106,risktaking,5.5,0.5,True,0.17375698714900245
human,GBR,Q106,risktaking,5.8964708577802867,0.54405231753114291,True,0
adapter,GBR,Q107,risktaking,5.5431215727928702,0.50479128586587452,True,0.31167780643376425
adapter_persona,GBR,Q107,risktaking,5.5909187568067846,0.51010208408964275,True,0.20067470952029468
armA,GBR,Q107,risktaking,5.5243423357605934,0.50270470397339928,True,0.21864768843126148
armB,GBR,Q107,risktaking,10,1,True,0.93822529002428312
base,GBR,Q107,risktaking,5.6316956880982296,0.51463285423313665,True,0.22357959087327622
base_fixed_USA,GBR,Q107,risktaking,5.6359970598218077,0.51511078442464531,True,0.22752351292563244
persona,GBR,Q107,risktaking,5.7180667293998955,0.52422963659998834,True,0.29247768377046962
uniform,GBR,Q107,risktaking,5.5,0.5,True,0.21834218362342223
human,GBR,Q107,risktaking,5.3086150182742458,0.47873500203047176,True,0
adapter,GBR,Q109,risktaking,5.3340991454165705,0.48156657171295225,True,0.53416379789069057
adapter_persona,GBR,Q109,risktaking,5.0445637392625553,0.44939597102917284,True,0.38734364192448145
armA,GBR,Q109,risktaking,5.5243423357605934,0.50270470397339928,True,0.357733721901975
armB,GBR,Q109,risktaking,10,1,True,0.98668399475301949
base,GBR,Q109,risktaking,5.1801595692905993,0.46446217436562215,True,0.49869479055912941
base_fixed_USA,GBR,Q109,risktaking,5.2018321541790646,0.46687023935322941,True,0.49677625441660422
persona,GBR,Q109,risktaking,5.0290599363725796,0.44767332626361994,True,0.48190848443212547
uniform,GBR,Q109,risktaking,5.5,0.5,True,0.35404550205504587
human,GBR,Q109,risktaking,3.7865750216996159,0.3096194468555129,True,0
adapter,GBR,Q176,negrecip,5.713402321087063,0.52371136900967363,True,0.54251415699700267
adapter_persona,GBR,Q176,negrecip,6.1219659968090943,0.56910733297878824,True,0.3458684391468474
armA,GBR,Q176,negrecip,5.5122751938179118,0.50136391042421247,True,0.20799359670430967
armB,GBR,Q176,negrecip,10,1,True,0.87101666958417789
base,GBR,Q176,negrecip,5.5248470768246758,0.5027607863138529,True,0.49296341651302389
base_fixed_USA,GBR,Q176,negrecip,5.5807928879954485,0.50897698755504983,True,0.48469470251155877
persona,GBR,Q176,negrecip,5.4154079641070263,0.49060088490078069,True,0.47270437783590069
uniform,GBR,Q176,negrecip,5.5,0.5,True,0.20836491091734904
human,GBR,Q176,negrecip,5.8421872001377579,0.53802080001530639,True,0
adapter,GBR,Q177,negrecip,8.1135336476868503,0.79039262752076112,True,0.28106579417114308
adapter_persona,GBR,Q177,negrecip,7.4282295588513119,0.71424772876125686,True,0.31240389696400972
armA,GBR,Q177,negrecip,5.5122751938179135,0.50136391042421258,True,0.57430461681283573
armB,GBR,Q177,negrecip,10,1,True,0.33624362135837738
base,GBR,Q177,negrecip,9.2714888886603468,0.91905432096226081,True,0.20036255195450381
base_fixed_USA,GBR,Q177,negrecip,9.274825983144984,0.91942510923833154,True,0.20376732434424136
persona,GBR,Q177,negrecip,8.7607936267244391,0.86231040296938211,True,0.14756847670727627
uniform,GBR,Q177,negrecip,5.5,0.5,True,0.57549671064601349
human,GBR,Q177,negrecip,9.0666295269658104,0.89629216966286784,True,0
adapter,GBR,Q178,risktaking,5.771320281958749,0.53014669799541658,True,0.74764453228500327
adapter_persona,GBR,Q178,risktaking,5.8624616329793895,0.54027351477548768,True,0.71551763123455714
armA,GBR,Q178,risktaking,5.5243423357605934,0.50270470397339928,True,0.46409280067988801
armB,GBR,Q178,risktaking,10,1,True,0.98846679974364349
base,GBR,Q178,risktaking,6.0472899274888281,0.56080999194320313,True,0.70282477520641928
base_fixed_USA,GBR,Q178,risktaking,5.9162516417148865,0.54625018241276513,True,0.70189836055633326
persona,GBR,Q178,risktaking,5.9312299893542146,0.54791444326157945,True,0.68680951088728082
uniform,GBR,Q178,risktaking,5.5,0.5,True,0.46100078122317223
human,GBR,Q178,risktaking,2.4959174533527122,0.16621305037252357,True,0
adapter,GBR,Q179,negrecip,8.6905373100923633,0.85450414556581811,True,0.23903595099024552
adapter_persona,GBR,Q179,negrecip,9.3298279299266031,0.92553643665851149,True,0.10534889147177549
armA,GBR,Q179,negrecip,5.5122751938179135,0.50136391042421258,True,0.69077497680317956
armB,GBR,Q179,negrecip,10,1,True,0.20855413747130819
base,GBR,Q179,negrecip,9.4694291359763909,0.94104768177515452,True,0.1274666598476788
base_fixed_USA,GBR,Q179,negrecip,9.4510912345383602,0.93901013717092896,True,0.12571684706002142
persona,GBR,Q179,negrecip,9.8781430736416542,0.98646034151573936,True,0.19775844248354968
uniform,GBR,Q179,negrecip,5.5,0.5,True,0.69144586252869178
human,GBR,Q179,negrecip,9.5156533691371425,0.94618370768190474,True,0
adapter,GBR,Q195,negrecip,5.4933882666789557,0.49926536296432844,True,0.60045286508551765
adapter_persona,GBR,Q195,negrecip,3.1614823492024851,0.2401647054669428,True,0.23404398253146511
armA,GBR,Q195,negrecip,5.5122751938179118,0.50136391042421247,True,0.24698745674717265
armB,GBR,Q195,negrecip,10,1,True,0.91510478911160198
base,GBR,Q195,negrecip,5.6019156309017575,0.51132395898908412,True,0.57471662525705736
base_fixed_USA,GBR,Q195,negrecip,5.5195581846511379,0.50217313162790422,True,0.56736808957743146
persona,GBR,Q195,negrecip,2.8304717035566815,0.20338574483963129,True,0.36732006282697072
uniform,GBR,Q195,negrecip,5.5,0.5,True,0.24624394739182362
human,GBR,Q195,negrecip,4.5395281889824677,0.39328090988694087,True,0
adapter,GRC,Q43,patience,2.5034787954425477,0.75173939772127385,True,0.20610723823592642
adapter_persona,GRC,Q43,patience,2.6721125267518406,0.83605626337592032,True,0.24305844022617989
armA,GRC,Q43,patience,1.8199573010206225,0.40997865051031124,True,0.34237444274533962
armB,GRC,Q43,patience,1,0,True,0.73351035121076413
base,GRC,Q43,patience,1.9720544194523646,0.4860272097261823,True,0.76604462758510028
base_fixed_USA,GRC,Q43,patience,1.9654621002804156,0.48273105014020778,True,0.75987456432256706
persona,GRC,Q43,patience,2.0133164995794552,0.50665824978972762,True,0.64291158002692472
uniform,GRC,Q43,patience,2,0.5,True,0.256429946030444
human,GRC,Q43,patience,2.3232736305745414,0.6616368152872707,True,0
adapter,GRC,Q50,patience,5.5192977185316465,0.5021441909479607,True,0.58125029691117636
adapter_persona,GRC,Q50,patience,4.8391578249585425,0.42657309166206026,True,0.33820072729835926
armA,GRC,Q50,patience,5.3199573010206223,0.47999525566895801,True,0.21717434970214028
armB,GRC,Q50,patience,1,0,True,0.92531206378993192
base,GRC,Q50,patience,6.320539056170877,0.59117100624120855,True,0.60832616975453757
base_fixed_USA,GRC,Q50,patience,6.3070745276425102,0.58967494751583449,True,0.60509460071325627
persona,GRC,Q50,patience,5.8443572401228341,0.53826191556920377,True,0.50413834356526666
uniform,GRC,Q50,patience,5.5,0.5,True,0.21650738071237588
human,GRC,Q50,patience,4.9835058482098011,0.44261176091220011,True,0
adapter,GRC,Q57,trust,0.0003569706350376,0.0003569706350376,True,0.084911292646556502
adapter_persona,GRC,Q57,trust,0.0019570173399300009,0.0019570173399300009,True,0.083311245941664072
armA,GRC,Q57,trust,0.32424725592136378,0.32424725592136378,True,0.23897899263976966
armB,GRC,Q57,trust,0,0,True,0.085268263281594092
base,GRC,Q57,trust,0.26588047309981694,0.26588047309981694,True,0.18061220981822282
base_fixed_USA,GRC,Q57,trust,0.24508501313237169,0.24508501313237169,True,0.15981674985077762
persona,GRC,Q57,trust,0.2689414213699951,0.2689414213699951,True,0.18367315808840101
uniform,GRC,Q57,trust,0.5,0.5,True,0.41473173671840591
human,GRC,Q57,trust,0.085268263281594106,0.085268263281594106,True,0
adapter,GRC,Q58,trust,2.7287858611481335,0.57626195371604449,True,0.8402090770755255
adapter_persona,GRC,Q58,trust,2.7387498503718217,0.57958328345727395,True,0.8509306060984525
armA,GRC,Q58,trust,2.3242472559213634,0.4414157519737878,True,0.71647226516548868
armB,GRC,Q58,trust,1,0,True,0.99921711586542061
base,GRC,Q58,trust,3.4824117207947269,0.82747057359824228,True,0.42689484371277825
base_fixed_USA,GRC,Q58,trust,3.4583392679043596,0.81944642263478651,True,0.45036652598425447
persona,GRC,Q58,trust,3.7965076122313017,0.93216920407710058,True,0.12180389840702179
uniform,GRC,Q58,trust,2.5,0.5,True,0.66618994628621142
human,GRC,Q58,trust,3.9114443759164468,0.97048145863881563,True,0
adapter,GRC,Q59,trust,2.3312873388009008,0.44376244626696693,True,0.28163998467577817
adapter_persona,GRC,Q59,trust,2.5211721118728794,0.50705737062429312,True,0.16298316334065954
armA,GRC,Q59,trust,2.3242472559213634,0.4414157519737878,True,0.27571883925253027
armB,GRC,Q59,trust,1,0,True,0.9263738420716876
base,GRC,Q59,trust,2.9832703265110219,0.66109010883700725,True,0.44130616533026112
base_fixed_USA,GRC,Q59,trust,2.983595522284181,0.6611985074280603,True,0.44480413804810526
persona,GRC,Q59,trust,3.1325045955140567,0.71083486517135219,True,0.35656626160426119
uniform,GRC,Q59,trust,2.5,0.5,True,0.27076185681574122
human,GRC,Q59,trust,2.6992789598071925,0.56642631993573078,True,0
adapter,GRC,Q60,trust,2.6190350801920825,0.53967836006402747,True,0.22989941181348622
adapter_persona,GRC,Q60,trust,2.5142940472967377,0.50476468243224593,True,0.21727152641923483
armA,GRC,Q60,trust,2.3242472559213634,0.4414157519737878,True,0.39963248888420488
armB,GRC,Q60,trust,1,0,True,0.97737381933012968
base,GRC,Q60,trust,3.1813854330712408,0.72712847769041355,True,0.22652682601530391
base_fixed_USA,GRC,Q60,trust,3.1939495615702511,0.731316520523417,True,0.21454793673929926
persona,GRC,Q60,trust,3.189200274298515,0.72973342476617165,True,0.21141642573324212
uniform,GRC,Q60,trust,2.5,0.5,True,0.32940136500091199
human,GRC,Q60,trust,3.0575836647533241,0.68586122158444141,True,0
adapter,GRC,Q61,trust,2.1147935905442909,0.37159786351476365,True,0.39000747550678749
adapter_persona,GRC,Q61,trust,2.2811061453930219,0.42703538179767397,True,0.32463788210744393
armA,GRC,Q61,trust,2.3242472559213634,0.4414157519737878,True,0.33175397515560545
armB,GRC,Q61,trust,1,0,True,0.6007992142564913
base,GRC,Q61,trust,2.8851287746917778,0.62837625823059262,True,0.78136391766955482
base_fixed_USA,GRC,Q61,trust,2.8862271848811716,0.62874239496039053,True,0.78293764256121812
